game,arm,rewardArm,expiryArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
12,NONE,NA,NA,21,0,2,789,839,"Piece of cake","YQ3XDg4H","Escort Jameela Rowntree to thrift shoppe in Pencrest where they can meet with their long lost pan",57,6,true
12,NONE,NA,NA,22,0,2,846,896,"Sure thing","3FkDEbua","Help defending pasture in Greypine from the intruders",95,7,true
12,NONE,NA,NA,23,0,2,941,991,"Piece of cake","YiQWimmr","Help defending peninsula in Eastshore from the intruders",133,5,true
12,NONE,NA,FRESH,24,0,2,1074,1124,"Risky","iHA5IEI8","Escort Yasmina Maddison to savannah in Southwater where they can meet with their long lost water",43,7,false
12,NONE,NA,NA,26,0,2,1024,1124,"Piece of cake","aWzitS4C","Help defending steppe in Blackshore from the intruders",111,2,true
12,NONE,NA,FRESH,27,0,2,1135,1235,"Hmmm....","mlum920q","Escort Cerdic Spooner to field in Strongkeep where they can meet with their long lost wagon",73,3,false
12,NONE,NA,NA,29,0,2,1085,1235,"Quite likely","OZsvdtpU","Help defending grassland in Scalecaster from the intruders",120,5,false
12,NONE,NA,NA,31,0,2,1035,1235,"Sure thing","riBsTYuE","Help defending plains in Whitechester from the intruders",92,6,true
12,NONE,NA,NA,32,0,2,1127,1327,"Walk in the park","LR6eHgH4","Help defending thrift shoppe in Everhill from the intruders",117,6,true
12,NONE,NA,EXPIRING,33,0,2,1244,1444,"Playing with fire","j3p9HEdl","Investigate Koit Royston and find out their relation to the magic horse.",145,1,false
12,NONE,NA,EXPIRING,35,0,2,1194,1444,"Playing with fire","supEZd8v","Infiltrate The Cardinal Mammoths and recover their secrets.",136,1,true
12,NONE,NA,NA,36,0,2,1330,1580,"Piece of cake","Ag6aeBpN","Help defending thrift shoppe in Blackloft from the intruders",87,7,true
12,NONE,NA,NA,37,0,2,1417,1667,"Piece of cake","ulqzPVZK","Help defending field in Highhill from the intruders",93,3,true
12,NONE,NA,NA,38,0,2,1510,1760,"Walk in the park","4tmf6LBO","Help defending plains in Scalewater from the intruders",86,2,true
12,NONE,NA,NA,39,0,2,1596,1846,"Walk in the park","MIUg8uia","Help defending village in Razorshore from the intruders",106,2,false
12,NONE,NA,NA,41,0,2,1546,1846,"Walk in the park","xrpFrxei","Help defending pasture in Bloodton from the intruders",100,6,true
12,NONE,NA,NA,42,0,2,1646,1946,"Walk in the park","38QQLgks","Help defending thrift shoppe in Greyfair from the intruders",87,7,true
12,NONE,NA,EXPIRING,43,0,2,1733,2033,"Quite likely","HlndTYiE","Help defending plains in Olddale from the intruders",86,1,true
12,NONE,NA,NA,44,0,2,1819,2119,"Walk in the park","K8XLCHdG","Help defending meadow in Towergill from the intruders",95,6,true
12,NONE,NA,NA,45,0,2,1914,2214,"Walk in the park","WZ5q6Vdj","Help defending village in Redtown from the intruders",77,5,true
12,NONE,NA,NA,46,0,2,1991,2291,"Walk in the park","e35MHrEz","Help defending meadow in Frostpool from the intruders",87,4,false
12,NONE,NA,NA,48,0,2,1941,2291,"Quite likely","7k8JwZbP","Help defending savannah in Blackwell from the intruders",53,2,false
13,NONE,NA,NA,0,0,3,0,0,"Sure thing","W2X7kM4U","Help Philippe Timberlake to fix their bucket",7,7,true
13,NONE,NA,NA,1,0,3,7,7,"Sure thing","eDvrk6j5","Steal wagon delivery to Trijntje Millward and share some of the profits with the people.",54,6,true
13,NONE,NA,NA,2,0,3,61,61,"Piece of cake","Ce4mX3LH","Help Martinus Thorburn to clean their turnips",10,5,true
13,NONE,NA,NA,3,0,3,71,71,"Piece of cake","MkAoGqi9","Help Michal Fitzroy to transport a magic pan to plains in Redkeep",17,4,true
13,NONE,NA,NA,4,0,3,88,88,"Piece of cake","N7v8dhOs","Help Morgan Brandon to transport a magic wagon to peninsula in Orrinpool",15,3,true
13,NONE,NA,NA,5,0,3,103,103,"Sure thing","QfSnncAm","Steal bucket delivery to Lành Elliston and share some of the profits with the people.",67,7,true
13,NONE,NA,EXPIRING,6,0,3,170,170,"Suicide mission","3JH8ID3c","Help Janene Studwick to write their biographical novel about their difficulties with a deranged clothes",34,1,false
13,NONE,NA,FRESH,7,0,2,170,170,"Quite likely","PVBL06P0","Create an advertisement campaign for Kotone Scarlett to promote their cat based business",33,7,true
13,NONE,NA,FRESH,8,0,2,203,203,"Walk in the park","11sVcYzP","Help Fabricio Orange to sell an unordinary water on the local market",24,7,true
13,NONE,NA,EXPIRING,9,0,2,227,227,"Piece of cake","mGvt4uqZ","Help Eireen Neville to reach an agreement with Jannike Garnett on the matters of disputed sheep",4,1,true
13,NONE,NA,NA,10,0,2,231,231,"Piece of cake","AYgWkzvy","Escort Nahia Nathanson to plains in Sharpwhyte where they can meet with their long lost clothes",67,4,true
13,NONE,NA,NA,11,0,2,298,298,"Sure thing","URKcXVJ9","Steal chicken delivery to Tasha Tindall and share some of the profits with the people.",63,7,true
13,NONE,NA,EXPIRING,12,0,2,361,361,"Suicide mission","cqI179X9","Help Andronicus Strickland to write their biographical novel about their difficulties with a deranged squirrel",37,1,false
13,NONE,NA,NA,14,0,2,311,361,"Piece of cake","MyqrIbyV","Steal water delivery to Ilike Walters and share some of the profits with the people.",59,3,true
13,NONE,NA,NA,15,0,2,370,420,"Piece of cake","oZ6NXEUR","Help Bulat Studwick to sell an unordinary cat on the local market",20,1,true
13,NONE,NA,NA,16,0,2,390,440,"Walk in the park","ShZUHdyP","Create an advertisement campaign for Vasco Readdie to promote their pan based business",32,5,true
13,NONE,NA,EXPIRING,17,0,2,422,472,"Quite likely","gI0HWEhY","Escort Branimir Nathanson to plains in Loweheart where they can meet with their long lost sheep",75,1,true
13,NONE,NA,EXPIRING,18,0,2,497,547,"Rather detrimental","v9SHSmRm","Investigate Havryil Kynaston and find out their relation to the magic pan.",123,1,false
13,NONE,NA,NA,20,0,2,447,547,"Quite likely","wBEtamDO","Help Shelley Soames to write their biographical novel about their difficulties with a deranged pot",18,2,true
13,NONE,NA,FRESH,21,0,2,465,565,"Rather detrimental","ngeb7u21","Create an advertisement campaign for Gwythyr Farnham to promote their horse based business",26,4,true
13,NONE,NA,EXPIRING,22,0,2,491,591,"Quite likely","ySfjdDi4","Help Jerry L'hernault to write their biographical novel about their difficulties with a deranged chicken",38,1,false
13,NONE,NA,NA,24,0,2,441,591,"Piece of cake","1veVzYA2","Escort Yoram Belcher to savannah in Strongshore where they can meet with their long lost weed",70,4,true
13,NONE,NA,NA,25,0,2,511,661,"Piece of cake","CsnVswLk","Escort Heroidion Giffard to grassland in Doveloft where they can meet with their long lost weed",67,4,true
13,NONE,NA,NA,26,0,2,578,728,"Piece of cake","a6MijTJt","Escort Linette Trueman to savannah in Snowdeen where they can meet with their long lost potatoes",69,2,true
13,NONE,NA,NA,27,0,2,647,797,"Sure thing","hs2Rdz9H","Help defending steppe in Olddean from the intruders",107,7,true
13,NONE,NA,EXPIRING,28,0,2,754,904,"Walk in the park","vlSOY8h0","Escort Mor Winfield to field in Ridgespring where they can meet with their long lost potatoes",72,1,true
13,NONE,NA,EXPIRING,29,0,2,826,976,"Gamble","gRdZIkVv","Investigate Lupus Yohe and find out their relation to the magic clothes.",128,1,true
13,NONE,NA,EXPIRING,30,0,2,954,1104,"Gamble","NgjpNTYF","Infiltrate The Ruby Thorns and recover their secrets.",158,1,true
13,NONE,NA,FRESH,31,0,2,1112,1262,"Walk in the park","6uG68Vxd","Help defending thrift shoppe in Blacktown from the intruders",110,6,true
13,NONE,NA,FRESH,32,0,2,1222,1372,"Gamble","hkRAevwC","Help defending grassland in Ridgeloft from the intruders",92,3,true
13,NONE,NA,NA,33,0,2,1314,1464,"Piece of cake","5gaZ8PrW","Help defending peninsula in Snowham from the intruders",78,7,true
13,NONE,NA,FRESH,34,0,2,1392,1542,"Risky","SKKjC6HC","Help defending field in Highfire from the intruders",108,7,false
13,NONE,NA,EXPIRING,36,0,2,1342,1542,"Hmmm....","jQwAEa2s","Investigate Gathbiyya Banister and find out their relation to the magic potatoes.",147,1,true
13,NONE,NA,NA,37,0,2,1489,1689,"Sure thing","7jX32e7D","Help defending pasture in Southhill from the intruders",109,6,true
13,NONE,NA,NA,38,0,2,1598,1798,"Piece of cake","WNufHuIc","Help defending steppe in Razorpine from the intruders",96,6,true
13,NONE,NA,NA,39,0,2,1694,1894,"Piece of cake","aSiIVSBX","Help defending grassland in Strongville from the intruders",98,3,true
13,NONE,NA,NA,40,0,2,1792,1992,"Piece of cake","xBfIKe0p","Help defending pasture in Towerford from the intruders",87,2,true
13,NONE,NA,EXPIRING,41,0,2,1879,2079,"Quite likely","fMm8BrfH","Help defending pasture in Strongham from the intruders",108,1,true
13,NONE,NA,FRESH,42,0,2,1987,2187,"Rather detrimental","z0MgQOeS","Help defending peninsula in Bleakdale from the intruders",85,5,false
13,NONE,NA,FRESH,44,0,2,1937,2187,"Quite likely","Wp1UzvAF","Help defending plains in Blackgill from the intruders",77,6,true
13,NONE,NA,NA,45,0,2,2014,2264,"Walk in the park","CIOXuf77","Help defending steppe in Lowemere from the intruders",71,1,false
13,NONE,NA,NA,47,0,2,1964,2264,"Walk in the park","2oIvv5SJ","Help defending thicket in Highmountain from the intruders",84,6,true
13,NONE,NA,EXPIRING,48,0,2,2048,2348,"Risky","yAUJt77i","Help defending savannah in Greyfirth from the intruders",92,1,true
13,NONE,NA,FRESH,49,0,2,2140,2440,"Gamble","LnhArLPm","Help defending cave in Oldseed from the intruders",72,7,false
14,NONE,NA,NA,0,0,3,0,0,"Sure thing","PgUjbRSw","Help Miĉjo Reynell to reach an agreement with Osanna Clifton on the matters of disputed beer mug",13,7,true
14,NONE,NA,NA,1,0,3,13,13,"Piece of cake","SdASiy3V","Steal clothes delivery to Woodrow Watkins and share some of the profits with the people.",40,6,true
14,NONE,NA,NA,2,0,3,53,53,"Piece of cake","WgjJ2FIv","Help Frodo Sowards to transport a magic sheep to plains in Orrindale",16,5,true
14,NONE,NA,NA,3,0,3,69,69,"Piece of cake","YK5UJkS1","Help Gaultier Belmont to clean their bucket",1,7,true
14,NONE,NA,NA,4,0,3,70,70,"Piece of cake","f17m8hyX","Steal clothes delivery to Posie Stock and share some of the profits with the people.",34,7,true
14,NONE,NA,NA,5,0,3,104,104,"Piece of cake","NY9HyMmq","Steal squirrel delivery to Peninnah Pierson and share some of the profits with the people.",58,7,true
14,NONE,NA,EXPIRING,6,0,3,162,162,"Piece of cake","paHezBco","Create an advertisement campaign for Aria Savidge to promote their clothes based business",30,1,true
14,NONE,NA,FRESH,7,0,3,192,192,"Piece of cake","Jwjq24Xt","Steal horse delivery to Hua Whittemore and share some of the profits with the people.",41,7,true
14,NONE,NA,FRESH,8,0,3,233,233,"Piece of cake","ksHTSFQY","Help Abimbola Hlöðversdóttir to sell an unordinary potatoes on the local market",34,6,true
14,NONE,NA,NA,9,0,3,267,267,"Piece of cake","XqzdcdBW","Create an advertisement campaign for Stošija Rennoll to promote their chariot based business",37,7,true
14,NONE,NA,NA,10,0,3,304,304,"Walk in the park","NQPyqcpj","Create an advertisement campaign for Cionaodh Hibbert to promote their chicken based business",37,4,true
14,NONE,NA,NA,11,0,3,341,341,"Walk in the park","bPexTHR8","Help Silvanus Whinery to write their biographical novel about their difficulties with a deranged chicken",25,3,true
14,NONE,NA,EXPIRING,12,0,3,366,366,"Quite likely","IY3ssALM","Create an advertisement campaign for Caiside Sanderson to promote their potatoes based business",33,1,false
14,NONE,NA,EXPIRING,13,0,2,366,366,"Quite likely","UzPaDH7b","Create an advertisement campaign for Deena Travers to promote their weed based business",31,1,true
14,NONE,NA,EXPIRING,14,0,2,397,397,"Quite likely","cPmt081t","Help Tekla Ásmundsson to transport a magic chicken to thrift shoppe in Fernbane",16,1,false
14,NONE,NA,FRESH,16,0,2,347,397,"Quite likely","BdbuJI7M","Help Funda Traviss to write their biographical novel about their difficulties with a deranged bucket",32,5,true
14,NONE,NA,NA,17,0,2,379,429,"Piece of cake","HiJSOUAD","Steal chariot delivery to Loyd Hameldon and share some of the profits with the people.",57,5,true
14,NONE,NA,NA,18,0,2,436,486,"Piece of cake","zvHSvwfc","Steal water delivery to Puja Belanger and share some of the profits with the people.",37,7,true
14,NONE,NA,NA,19,0,2,473,523,"Sure thing","mJNUsM7Z","Steal potatoes delivery to Mandeep Dennell and share some of the profits with the people.",52,7,true
14,NONE,NA,FRESH,20,0,2,525,575,"Walk in the park","FFNGjp0M","Create an advertisement campaign for Even Carlyle to promote their horse based business",25,6,false
14,NONE,NA,NA,22,0,2,475,575,"Sure thing","yauOHg2U","Steal super awesome diamond turnips from Mariazinha Eymor",178,7,false
14,NONE,NA,NA,24,0,2,425,575,"Piece of cake","2CxGSCk6","Help defending village in Metalbury from the intruders",91,6,true
14,NONE,NA,NA,25,0,2,516,666,"Sure thing","kPochJZ4","Steal super awesome diamond water from Jinan Hepburn",174,7,false
14,NONE,NA,NA,27,0,2,466,666,"Piece of cake","Uh9xQGCW","Steal super awesome diamond clothes from Lata Bragadóttir",189,5,false
14,NONE,NA,NA,29,0,2,416,666,"Piece of cake","afH5fazO","Steal super awesome diamond potatoes from Klopas Wilkins",181,6,false
14,NONE,NA,NA,31,0,2,366,666,"Sure thing","SrHOIDiK","Steal super awesome diamond beer mug from Maj Brasher",167,6,false
14,NONE,NA,NA,33,0,2,316,666,"Sure thing","V7DXcQHb","Steal super awesome diamond chariot from Yarav'am Parsons",178,7,false
14,NONE,NA,NA,35,0,2,266,666,"Sure thing","qjAajsSp","Steal super awesome diamond horse from Román Crawford",169,7,false
14,NONE,NA,NA,37,0,2,216,666,"Piece of cake","5AWxAKpz","Steal super awesome diamond water from Chae-won Hogarth",125,7,false
14,NONE,NA,FRESH,39,0,2,166,666,"Piece of cake","TblBVpTW","Help defending thrift shoppe in Easthill from the intruders",89,4,true
14,NONE,NA,NA,40,0,2,255,755,"Sure thing","F5cxgwJW","Steal super awesome diamond wagon from Demokritos Pettigrew",139,6,false
14,NONE,NA,FRESH,42,0,2,205,755,"Piece of cake","MWWaSPqx","Help defending savannah in Masoncawl from the intruders",87,7,true
14,NONE,NA,NA,43,0,2,292,842,"Sure thing","5bVbt59j","Steal super awesome diamond sheep from Bozhidara Morison",171,5,false
14,NONE,NA,EXPIRING,45,0,2,242,842,"Playing with fire","efzGLIIc","Help defending steppe in Newport from the intruders",79,1,false
14,NONE,NA,NA,47,0,2,192,842,"Sure thing","s7nHMuZe","Steal super awesome diamond pan from Theodosia Bannerman",160,2,false
14,NONE,NA,EXPIRING,49,0,2,142,842,"Hmmm....","eI20Ez65","Help defending steppe in Orrinseed from the intruders",98,1,true
15,NONE,NA,NA,0,0,3,0,0,"Sure thing","U03LiB9i","Steal chariot delivery to Bronagh Giel and share some of the profits with the people.",58,7,true
15,NONE,NA,NA,1,0,3,58,58,"Piece of cake","CcEqQk2K","Help Zohar Fleming to clean their squirrel",1,6,true
15,NONE,NA,NA,2,0,3,59,59,"Piece of cake","GK91TvQq","Create an advertisement campaign for Loreto Merritt to promote their squirrel based business",24,5,true
15,NONE,NA,NA,3,0,3,83,83,"Piece of cake","GhsTYEiv","Help Joon-ho Granger to clean their dog",5,5,true
15,NONE,NA,NA,4,0,3,88,88,"Piece of cake","7SofOotQ","Help Selig Hallgrímsson to fix their dog",2,7,true
15,NONE,NA,NA,5,0,3,90,90,"Piece of cake","Xf57Hnso","Help Belinha Badcock to clean their squirrel",2,2,true
15,NONE,NA,EXPIRING,6,0,3,92,92,"Suicide mission","bMaMPUrk","Help Estienne Ellisson to write their biographical novel about their difficulties with a deranged chariot",31,1,false
15,NONE,NA,NA,7,0,2,92,92,"Piece of cake","5J0mf34y","Steal beer mug delivery to Edmé Orange and share some of the profits with the people.",48,7,true
15,NONE,NA,EXPIRING,8,0,2,140,140,"Hmmm....","f0nYfrrB","Help Pua Collins to write their biographical novel about their difficulties with a deranged turnips",41,1,true
15,NONE,NA,EXPIRING,9,0,2,181,181,"Walk in the park","v1rcDJ0a","Help Sevan Sigurðardóttir to transport a magic pan to field in Orrinmere",20,1,true
15,NONE,NA,NA,10,0,2,201,201,"Sure thing","XNmCSf08","Steal bucket delivery to Danièle Harrell and share some of the profits with the people.",52,7,true
15,NONE,NA,EXPIRING,11,0,2,253,253,"Piece of cake","c6j0jmTb","Create an advertisement campaign for Kerena Harrison to promote their chariot based business",32,1,true
15,NONE,NA,NA,12,0,2,285,285,"Sure thing","YLypzhuP","Help Spyro Gabriels to transport a magic squirrel to steppe in Highport",21,4,true
15,NONE,NA,FRESH,13,0,2,306,306,"Walk in the park","nRky49RV","Create an advertisement campaign for Emmeline Linwood to promote their sheep based business",26,7,true
15,NONE,NA,NA,14,0,2,332,332,"Sure thing","HpbSRbum","Steal chariot delivery to Merfyn Thorburn and share some of the profits with the people.",50,7,true
15,NONE,NA,NA,15,0,2,382,382,"Walk in the park","licB5QJ1","Escort Antonin Caulfield to peninsula in Penmire where they can meet with their long lost weed",70,6,true
15,NONE,NA,NA,16,0,2,452,452,"Quite likely","3DwPPmEA","Create an advertisement campaign for Genadi Hawkins to promote their chariot based business",18,5,true
15,NONE,NA,FRESH,17,0,2,470,470,"Gamble","Q1egpzdC","Create an advertisement campaign for Şebnem Bartram to promote their squirrel based business",41,3,false
15,NONE,NA,NA,19,0,2,420,470,"Piece of cake","1TEmfGEt","Steal weed delivery to Belshatzzar Garrard and share some of the profits with the people.",45,6,true
15,NONE,NA,FRESH,20,0,2,465,515,"Hmmm....","2hU9ctl2","Escort Intira Daniell to village in Southwell where they can meet with their long lost chariot",57,4,true
15,NONE,NA,EXPIRING,21,0,2,522,572,"Risky","fHoMvt8x","Help Mira Timberlake to write their biographical novel about their difficulties with a deranged dog",39,1,false
15,NONE,NA,NA,23,0,2,472,572,"Sure thing","SjXmTz9J","Steal super awesome diamond pan from Eunike Endicott",166,5,false
15,NONE,NA,NA,25,0,2,422,572,"Sure thing","UsrUC4iS","Steal super awesome diamond beer mug from Chris Forrest",165,7,false
15,NONE,NA,NA,27,0,2,372,572,"Sure thing","NGoNOCZr","Steal super awesome diamond weed from Gaston Haroldson",169,7,false
